MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20,target
8.464565e-09,-5.6430434e-09,5.6430434e-09,-5.6430434e-09,2.8215217e-09,0.0,1.1286087e-08,0.0,1.1286087e-08,-1.4107608e-08,-8.464565e-09,-1.1286087e-08,1.1286087e-08,7.053804e-09,0.0,-5.6430434e-09,-8.464565e-09,2.2572173e-08,1.2696847e-08,5.6430434e-09,0
0.0,1.692913e-08,-8.464565e-09,-1.1286087e-08,-5.6430434e-09,1.1286087e-08,-2.8215217e-09,-5.6430434e-09,5.6430434e-09,-1.1286087e-08,0.0,-1.1286087e-08,-2.8215217e-09,-8.464565e-09,-8.464565e-09,0.0,-1.4107608e-09,7.053804e-09,-2.8215217e-09,1.1286087e-08,0
8.464565e-09,2.8215217e-09,2.8215217e-09,-5.6430434e-09,-5.6430434e-09,-8.464565e-09,0.0,0.0,5.6430434e-09,1.4107608e-09,-5.6430434e-09,7.053804e-09,-5.6430434e-09,-8.464565e-09,-1.4107608e-09,5.6430434e-09,8.464565e-09,-7.053804e-09,-1.4107608e-09,1.1286087e-08,0
-4.2322825e-09,0.0,2.8215217e-09,1.1286087e-08,-7.053804e-09,5.6430434e-09,2.8215217e-09,-1.1286087e-08,-1.1286087e-08,1.1286087e-08,0.0,-1.1286087e-08,-7.053804e-09,2.8215217e-09,5.6430434e-09,-1.1286087e-08,-5.6430434e-09,2.8215217e-09,2.8215217e-09,-1.1286087e-08,0
7.053804e-09,1.4107608e-09,5.6430434e-09,-2.8215217e-09,-1.4107608e-09,-5.6430434e-09,0.0,-8.464565e-09,-1.1286087e-08,1.1286087e-08,-5.6430434e-09,7.053804e-09,-2.8215217e-09,-2.8215217e-09,0.0,0.0,-1.4107608e-09,-2.8215217e-09,8.464565e-09,0.0,0
0.0,8.464565e-09,5.6430434e-09,-5.6430434e-09,0.0,5.6430434e-09,1.4107608e-08,4.2322825e-09,-2.8215217e-09,5.6430434e-09,0.0,2.8215217e-09,3.526902e-09,-1.1286087e-08,-1.1286087e-08,-5.6430434e-09,-5.6430434e-09,1.1286087e-08,-7.053804e-09,-5.6430434e-09,0
8.464565e-09,2.8215217e-09,-2.8215217e-09,7.053804e-09,-7.053804e-09,5.6430434e-09,-7.053804e-09,-2.8215217e-09,-1.4107608e-08,-5.6430434e-09,0.0,5.6430434e-09,-5.6430434e-09,1.1286087e-08,1.4107608e-08,-5.6430434e-09,-4.2322825e-09,-1.1286087e-08,-2.8215217e-09,-5.6430434e-09,0
2.8215217e-09,0.0,0.0,7.053804e-09,5.6430434e-09,0.0,-1.4107608e-09,3.526902e-09,-5.6430434e-09,-1.1286087e-08,0.0,1.1286087e-08,-2.8215217e-09,0.0,0.0,1.692913e-08,2.8215217e-09,1.1286087e-08,1.1286087e-08,-5.6430434e-09,0
5.6430434e-09,0.0,0.0,9.8753254e-09,0.0,-5.6430434e-09,8.464565e-09,-5.6430434e-09,-1.692913e-08,-5.6430434e-09,5.6430434e-09,-1.1286087e-08,-5.6430434e-09,-1.4107608e-09,5.6430434e-09,-5.6430434e-09,0.0,0.0,-4.2322825e-09,-1.692913e-08,0
0.0,0.0,-5.6430434e-09,9.8753254e-09,1.4107608e-09,0.0,-5.6430434e-09,4.2322825e-09,-5.6430434e-09,-1.1286087e-08,5.6430434e-09,0.0,5.6430434e-09,5.6430434e-09,0.0,-1.1286087e-08,2.8215217e-09,0.0,-7.053804e-10,-5.6430434e-09,0
0.0,-5.6430434e-09,2.8215217e-08,2.8215217e-09,-5.6430434e-09,0.0,1.4107608e-08,0.0,2.8215217e-09,2.8215217e-09,-5.6430434e-09,5.6430434e-09,-7.053804e-09,0.0,0.0,1.1286087e-08,-8.464565e-09,1.1286087e-08,0.0,5.6430434e-09,0
0.0,1.1286087e-08,0.0,1.1286087e-08,8.464565e-09,-1.1286087e-08,2.8215217e-09,-4.2322825e-09,-9.8753254e-09,-5.6430434e-09,5.6430434e-09,-1.1286087e-08,0.0,5.6430434e-09,5.6430434e-09,5.6430434e-09,-5.6430434e-09,1.1286087e-08,8.464565e-09,0.0,0
5.6430434e-09,5.6430434e-09,0.0,1.1286087e-08,1.1286087e-08,8.464565e-09,2.8215217e-09,-1.4107608e-09,-1.1286087e-08,4.9376627e-09,0.0,-1.1286087e-08,-7.053804e-09,1.692913e-08,0.0,-1.1286087e-08,4.9376627e-09,0.0,-8.464565e-09,0.0,0
-5.6430434e-09,-5.6430434e-09,-5.6430434e-09,2.8215217e-09,4.2322825e-09,0.0,0.0,-1.1286087e-08,0.0,7.053804e-10,5.6430434e-09,-5.6430434e-09,0.0,-1.1286087e-08,0.0,0.0,-1.4107608e-09,0.0,-4.2322825e-09,0.0,0
5.6430434e-09,-7.053804e-09,5.6430434e-09,-5.6430434e-09,4.9376627e-09,-5.6430434e-09,5.6430434e-09,4.2322825e-09,7.053804e-09,-8.464565e-09,0.0,0.0,0.0,5.6430434e-09,0.0,-1.1286087e-08,1.763451e-09,0.0,-5.6430434e-09,1.4107608e-08,0
1.1286087e-08,-2.8215217e-09,-5.6430434e-09,-1.1286087e-08,2.8215217e-09,0.0,5.6430434e-09,1.692913e-08,5.6430434e-09,-1.0580706e-08,5.6430434e-09,-2.2572173e-08,1.4107608e-09,-2.8215217e-09,1.1286087e-08,5.6430434e-09,2.8215217e-09,0.0,5.6430434e-09,-2.1161413e-09,0
1.1286087e-08,0.0,0.0,8.464565e-09,5.6430434e-09,5.6430434e-09,5.6430434e-09,5.6430434e-09,5.6430434e-09,0.0,0.0,-1.1286087e-08,1.0580706e-08,-4.2322825e-09,-2.8215217e-09,-8.464565e-09,5.6430434e-09,0.0,-5.6430434e-09,-5.6430434e-09,0
0.0,0.0,2.8215217e-09,1.1286087e-08,-1.1286087e-08,0.0,-7.4064945e-09,5.6430434e-09,2.8215217e-09,5.6430434e-09,5.6430434e-09,-8.464565e-09,5.6430434e-09,-8.464565e-09,0.0,5.6430434e-09,-1.4107608e-08,1.1286087e-08,0.0,0.0,0
-2.2572173e-08,-2.8215217e-09,-5.6430434e-09,0.0,5.6430434e-09,-5.6430434e-09,-4.2322825e-09,0.0,0.0,2.2572173e-08,0.0,0.0,-8.464565e-09,0.0,-8.464565e-09,0.0,2.8215217e-09,1.1286087e-08,-2.8215217e-09,5.6430434e-09,0
-1.1286087e-08,-8.464565e-09,1.1286087e-08,2.8215217e-09,5.6430434e-09,0.0,8.464565e-09,0.0,0.0,2.2572173e-08,0.0,0.0,1.1286087e-08,-1.1286087e-08,2.8215217e-09,-5.6430434e-09,2.8215217e-09,2.2572173e-08,5.6430434e-09,0.0,0
1.1286087e-08,2.8215217e-09,2.8215217e-09,-5.6430434e-09,0.0,1.1286087e-08,0.0,-1.1286087e-08,1.1286087e-08,-2.2572173e-08,-5.6430434e-09,1.1286087e-08,1.1286087e-08,-5.6430434e-09,1.1286087e-08,-5.6430434e-09,0.0,0.0,5.6430434e-09,-2.2572173e-08,0
2.2572173e-08,8.464565e-09,-2.8215217e-09,2.8215217e-09,-1.1286087e-08,0.0,0.0,0.0,-1.1286087e-08,0.0,0.0,0.0,-2.2572173e-08,1.1286087e-08,1.1286087e-08,1.1286087e-08,1.1286087e-08,1.1286087e-08,5.6430434e-09,0.0,0
0.0,0.0,5.6430434e-09,5.6430434e-09,0.0,0.0,0.0,0.0,2.2572173e-08,-3.385826e-08,0.0,1.1286087e-08,-1.1286087e-08,1.1286087e-08,0.0,1.1286087e-08,1.1286087e-08,0.0,5.6430434e-09,-4.5144347e-08,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1286087e-08,1.1286087e-08,0.0,0.0,-2.2572173e-08,0.0,2.2572173e-08,-1.1286087e-08,5.6430434e-09,0.0,0
2.2572173e-08,1.1286087e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1286087e-08,1.1286087e-08,0.0,2.2572173e-08,2.2572173e-08,0.0,-1.1286087e-08,1.1286087e-08,0.0,-1.1286087e-08,0
0.0,1.1286087e-08,-5.6430434e-09,2.2572173e-08,0.0,0.0,-1.1286087e-08,0.0,2.2572173e-08,0.0,0.0,0.0,-2.2572173e-08,0.0,-2.2572173e-08,1.1286087e-08,0.0,-5.6430434e-09,0.0,0.0,0
0.0,0.0,-2.8215217e-09,0.0,0.0,0.0,-1.1286087e-08,0.0,-2.2572173e-08,0.0,0.0,2.2572173e-08,0.0,0.0,0.0,-1.1286087e-08,-2.2572173e-08,-1.1286087e-08,0.0,0.0,0
0.0,0.0,-5.6430434e-09,-1.1286087e-08,1.1286087e-08,0.0,0.0,0.0,2.2572173e-08,0.0,0.0,0.0,-2.2572173e-08,0.0,0.0,2.2572173e-08,0.0,-1.1286087e-08,-1.1286087e-08,0.0,0
2.2572173e-08,-5.6430434e-09,0.0,0.0,-1.1286087e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2572173e-08,-2.2572173e-08,1.1286087e-08,0.0,0.0,-1.1286087e-08,0.0,0
-6.771652e-08,-1.1286087e-08,0.0,0.0,-2.2572173e-08,0.0,0.0,0.0,0.0,0.0,2.2572173e-08,2.2572173e-08,4.5144347e-08,0.0,0.0,-2.2572173e-08,2.2572173e-08,0.0,0.0,0.0,0
0.0,0.0,1.1286087e-08,0.0,2.2572173e-08,0.0,2.2572173e-08,0.0,-2.2572173e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1286087e-08,0
0.0,1.1286087e-08,0.0,-2.2572173e-08,0.0,-4.5144347e-08,0.0,0.0,0.0,-2.2572173e-08,0.0,2.2572173e-08,0.0,0.0,0.0,0.0,2.2572173e-08,0.0,-5.6430434e-09,1.1286087e-08,0
-1.1286087e-08,-1.1286087e-08,1.1286087e-08,2.2572173e-08,0.0,-2.2572173e-08,2.2572173e-08,0.0,0.0,0.0,0.0,0.0,0.0,2.2572173e-08,2.2572173e-08,0.0,0.0,1.1286087e-08,0.0,1.1286087e-08,0
-1.1286087e-08,-1.1286087e-08,0.0,4.5144347e-08,-1.1286087e-08,0.0,-2.2572173e-08,0.0,0.0,-1.1286087e-08,0.0,0.0,2.2572173e-08,0.0,2.2572173e-08,0.0,0.0,5.6430434e-09,8.464565e-09,1.1286087e-08,0
0.0,0.0,0.0,-1.1286087e-08,0.0,2.2572173e-08,0.0,2.2572173e-08,-2.2572173e-08,-2.2572173e-08,0.0,0.0,0.0,-1.1286087e-08,-2.2572173e-08,0.0,1.1286087e-08,0.0,5.6430434e-09,0.0,0
-5.6430434e-09,0.0,0.0,0.0,-1.1286087e-08,0.0,0.0,0.0,0.0,1.1286087e-08,-1.1286087e-08,0.0,1.1286087e-08,0.0,-2.2572173e-08,-2.2572173e-08,0.0,1.1286087e-08,-2.8215217e-09,2.2572173e-08,0
-1.1286087e-08,1.1286087e-08,0.0,-2.2572173e-08,5.6430434e-09,-2.2572173e-08,1.1286087e-08,2.2572173e-08,1.1286087e-08,-5.6430434e-09,-1.1286087e-08,0.0,1.1286087e-08,0.0,0.0,0.0,0.0,1.1286087e-08,1.1286087e-08,0.0,0
-1.1286087e-08,-1.1286087e-08,1.1286087e-08,1.1286087e-08,1.1286087e-08,-2.2572173e-08,0.0,0.0,0.0,5.6430434e-09,1.1286087e-08,0.0,0.0,0.0,0.0,0.0,5.6430434e-09,-8.464565e-09,-5.6430434e-09,-5.6430434e-09,0
0.0,1.692913e-08,0.0,1.1286087e-08,0.0,1.1286087e-08,-1.1286087e-08,0.0,1.1286087e-08,-1.1286087e-08,1.1286087e-08,-1.1286087e-08,-1.1286087e-08,1.1286087e-08,-1.1286087e-08,5.6430434e-09,0.0,5.6430434e-09,-1.1286087e-08,0.0,0
0.0,-2.8215217e-09,0.0,-1.1286087e-08,-5.6430434e-09,0.0,-1.1286087e-08,0.0,1.1286087e-08,5.6430434e-09,0.0,-2.2572173e-08,1.1286087e-08,1.1286087e-08,0.0,-1.1286087e-08,-1.1286087e-08,0.0,8.464565e-09,0.0,0
-2.2572173e-08,-2.8215217e-09,0.0,-1.1286087e-08,2.8215217e-09,1.1286087e-08,-5.6430434e-09,1.1286087e-08,-2.2572173e-08,1.1286087e-08,-2.8215217e-09,-1.1286087e-08,-5.6430434e-09,-2.2572173e-08,0.0,-1.1286087e-08,5.6430434e-09,8.464565e-09,-5.6430434e-09,-5.6430434e-09,0
0.0,-5.6430434e-09,-5.6430434e-09,-5.6430434e-09,0.0,5.6430434e-09,1.1286087e-08,0.0,0.0,0.0,0.0,0.0,2.2572173e-08,0.0,0.0,0.0,5.6430434e-09,8.464565e-09,0.0,0.0,0
-2.2572173e-08,0.0,0.0,0.0,-5.6430434e-09,0.0,-1.1286087e-08,0.0,2.2572173e-08,2.2572173e-08,0.0,-2.2572173e-08,1.1286087e-08,0.0,0.0,0.0,-5.6430434e-09,0.0,1.1286087e-08,1.1286087e-08,0
0.0,5.6430434e-09,-8.464565e-09,-1.1286087e-08,0.0,0.0,1.1286087e-08,0.0,-2.2572173e-08,0.0,1.1286087e-08,-2.2572173e-08,4.5144347e-08,-2.2572173e-08,0.0,0.0,0.0,-1.1286087e-08,0.0,2.2572173e-08,0
0.0,-5.6430434e-09,-4.2322825e-09,0.0,0.0,2.2572173e-08,0.0,0.0,1.1286087e-08,2.2572173e-08,1.1286087e-08,0.0,2.2572173e-08,0.0,-2.2572173e-08,0.0,0.0,1.1286087e-08,0.0,0.0,0
-2.2572173e-08,-5.6430434e-09,-1.1286087e-08,0.0,0.0,-4.5144347e-08,0.0,0.0,0.0,-2.2572173e-08,-1.1286087e-08,-2.2572173e-08,-2.2572173e-08,0.0,0.0,2.2572173e-08,-2.2572173e-08,1.1286087e-08,0.0,2.2572173e-08,0
2.2572173e-08,0.0,0.0,0.0,0.0,-2.2572173e-08,0.0,2.2572173e-08,0.0,2.2572173e-08,0.0,-4.5144347e-08,0.0,0.0,2.2572173e-08,0.0,2.2572173e-08,0.0,0.0,0.0,0
0.0,1.1286087e-08,0.0,0.0,0.0,-2.2572173e-08,0.0,-2.2572173e-08,0.0,0.0,0.0,-4.5144347e-08,0.0,-2.2572173e-08,0.0,0.0,0.0,-1.1286087e-08,0.0,1.1286087e-08,0
0.0,0.0,-1.1286087e-08,0.0,-1.1286087e-08,0.0,2.2572173e-08,4.5144347e-08,2.2572173e-08,0.0,0.0,0.0,0.0,0.0,-2.2572173e-08,0.0,-1.1286087e-08,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,-1.1286087e-08,2.2572173e-08,0.0,0.0,0.0,0.0,0.0,4.5144347e-08,0.0,0.0,0.0,0.0,0.0,0.0,-1.1286087e-08,0.0,0
0.0,2.2572173e-08,-1.1286087e-08,0.0,1.1286087e-08,2.2572173e-08,0.0,0.0,0.0,-2.2572173e-08,0.0,2.2572173e-08,-2.2572173e-08,2.2572173e-08,0.0,0.0,0.0,0.0,0.0,5.6430434e-09,0
-1.1286087e-08,-4.5144347e-08,-1.1286087e-08,0.0,0.0,1.1286087e-08,2.2572173e-08,2.2572173e-08,-9.0288694e-08,0.0,1.1286087e-08,0.0,-2.2572173e-08,0.0,0.0,0.0,-1.1286087e-08,-1.1286087e-08,1.1286087e-08,0.0,0
-5.6430434e-09,0.0,-5.6430434e-09,0.0,0.0,-2.2572173e-08,-2.2572173e-08,1.1286087e-08,0.0,1.1286087e-08,0.0,0.0,0.0,1.1286087e-08,0.0,1.1286087e-08,1.1286087e-08,-1.1286087e-08,5.6430434e-09,8.464565e-09,0
-5.6430434e-09,0.0,-1.1286087e-08,0.0,1.1286087e-08,1.1286087e-08,2.2572173e-08,-1.1286087e-08,-2.2572173e-08,0.0,0.0,1.1286087e-08,-1.1286087e-08,1.692913e-08,0.0,1.1286087e-08,0.0,0.0,2.8215217e-09,2.8215217e-09,0
1.1286087e-08,0.0,1.1286087e-08,0.0,0.0,-2.2572173e-08,0.0,2.2572173e-08,0.0,2.2572173e-08,0.0,-2.2572173e-08,1.1286087e-08,-1.1286087e-08,0.0,1.1286087e-08,0.0,1.1286087e-08,5.6430434e-09,-8.464565e-09,0
0.0,-1.1286087e-08,-1.1286087e-08,0.0,-1.1286087e-08,0.0,-2.2572173e-08,1.1286087e-08,0.0,1.1286087e-08,0.0,-1.1286087e-08,-1.1286087e-08,0.0,1.1286087e-08,-5.6430434e-09,5.6430434e-09,-5.6430434e-09,5.6430434e-09,-1.1286087e-08,0
1.1370186e-08,-5.685093e-09,0.0,0.0,-5.685093e-09,1.1370186e-08,-1.1370186e-08,1.7055278e-08,0.0,-1.7055278e-08,-1.1370186e-08,0.0,1.1370186e-08,2.2740371e-08,-1.1370186e-08,1.1370186e-08,-1.1370186e-08,-2.2740371e-08,0.0,0.0,0
-5.685093e-09,-1.7055278e-08,5.685093e-09,-5.685093e-09,5.685093e-09,0.0,1.7055278e-08,-8.527639e-09,0.0,-1.9897826e-08,5.685093e-09,-2.8425464e-09,0.0,1.1370186e-08,0.0,-1.4212732e-08,-5.685093e-09,1.1370186e-08,5.685093e-09,0.0,0
-5.685093e-09,8.527639e-09,-5.685093e-09,-1.1370186e-08,-1.1370186e-08,-1.1370186e-08,1.1370186e-08,-2.8425464e-09,1.1370186e-08,0.0,5.685093e-09,-1.1370186e-08,-8.527639e-09,5.685093e-09,-1.1370186e-08,8.527639e-09,1.4212732e-08,-1.1370186e-08,1.1370186e-08,2.2740371e-08,0
-5.685093e-09,-1.1370186e-08,5.685093e-09,1.1370186e-08,-9.948913e-09,0.0,0.0,1.7055278e-08,0.0,1.1370186e-08,1.1370186e-08,0.0,1.1370186e-08,-5.685093e-09,-1.1370186e-08,-5.685093e-09,-5.685093e-09,0.0,2.2740371e-08,0.0,0
2.8425464e-09,0.0,1.1370186e-08,-7.106366e-09,5.685093e-09,0.0,-2.2740371e-08,0.0,2.2740371e-08,0.0,2.2740371e-08,0.0,0.0,0.0,5.685093e-09,1.1370186e-08,-1.1370186e-08,0.0,1.1370186e-08,0.0,0
-2.8425464e-09,0.0,0.0,5.685093e-09,-2.2740371e-08,1.1370186e-08,1.1370186e-08,-1.1370186e-08,0.0,-2.2740371e-08,1.1370186e-08,-2.2740371e-08,0.0,5.685093e-09,-5.685093e-09,-1.1370186e-08,-5.685093e-09,1.7055278e-08,-8.527639e-09,0.0,0
5.685093e-09,5.685093e-09,-5.685093e-09,0.0,-8.527639e-09,-8.527639e-09,0.0,-5.685093e-09,9.948913e-09,-5.685093e-09,0.0,1.1370186e-08,-2.8425464e-09,0.0,-5.685093e-09,-1.1370186e-08,0.0,-1.1370186e-08,-1.1370186e-08,0.0,0
1.1370186e-08,2.2740371e-08,1.4212732e-09,-8.527639e-09,5.685093e-09,1.1370186e-08,-5.685093e-09,1.1370186e-08,0.0,-5.685093e-09,0.0,1.1370186e-08,-2.2740371e-08,0.0,-2.8425464e-09,0.0,1.1370186e-08,0.0,0.0,1.4212732e-09,0
0.0,-2.2740371e-08,-5.685093e-09,-5.685093e-09,-1.1370186e-08,0.0,-2.8425464e-09,5.685093e-09,0.0,-1.1370186e-08,0.0,0.0,0.0,0.0,2.8425464e-09,1.1370186e-08,-1.1370186e-08,1.7055278e-08,0.0,-5.685093e-09,0
0.0,5.685093e-09,-2.8425464e-09,-5.685093e-09,-1.1370186e-08,-5.685093e-09,-1.7055278e-08,-1.1370186e-08,0.0,-1.1370186e-08,0.0,0.0,-1.1370186e-08,1.1370186e-08,0.0,2.8425464e-09,0.0,1.1370186e-08,1.1370186e-08,-5.685093e-09,0
-1.1370186e-08,0.0,-5.685093e-09,1.1370186e-08,0.0,-2.2740371e-08,0.0,2.2740371e-08,5.685093e-09,0.0,0.0,5.685093e-09,0.0,-1.1370186e-08,2.8425464e-09,5.685093e-09,1.1370186e-08,-1.7055278e-08,0.0,-5.685093e-09,0
1.1370186e-08,-1.1370186e-08,-5.685093e-09,-1.1370186e-08,0.0,5.685093e-09,0.0,-1.1370186e-08,5.685093e-09,0.0,0.0,-1.1370186e-08,-2.2740371e-08,1.1370186e-08,-8.527639e-09,-1.4212732e-08,1.1370186e-08,5.685093e-09,5.685093e-09,-5.685093e-09,0
1.1370186e-08,1.1370186e-08,-1.1370186e-08,0.0,0.0,1.1370186e-08,0.0,0.0,-1.1370186e-08,1.1370186e-08,1.1370186e-08,-2.8425464e-09,-1.1370186e-08,0.0,1.1370186e-08,-1.1370186e-08,0.0,1.1370186e-08,0.0,1.1370186e-08,0
5.685093e-09,-8.527639e-09,0.0,0.0,0.0,0.0,2.8425464e-09,0.0,0.0,1.1370186e-08,-5.685093e-09,8.527639e-09,0.0,0.0,0.0,-1.1370186e-08,5.685093e-09,-5.685093e-09,0.0,-5.685093e-09,0
-5.685093e-09,8.527639e-09,-1.1370186e-08,0.0,1.1370186e-08,0.0,-8.527639e-09,8.527639e-09,5.685093e-09,5.685093e-09,4.2638195e-09,0.0,0.0,0.0,2.8425464e-09,2.8425464e-09,-5.685093e-09,5.685093e-09,-2.8425464e-09,1.4212732e-09,0
1.1370186e-08,-2.8425464e-09,0.0,-1.7055278e-08,1.1370186e-08,0.0,-8.527639e-09,5.685093e-09,-5.685093e-09,-4.2638195e-09,1.1370186e-08,5.685093e-09,0.0,0.0,2.8425464e-09,-5.685093e-09,-5.685093e-09,-1.2791459e-08,2.8425464e-09,9.948913e-09,0
0.0,8.527639e-09,-1.1370186e-08,1.1370186e-08,5.685093e-09,-2.8425464e-09,0.0,0.0,2.8425464e-09,2.8425464e-09,-5.685093e-09,5.685093e-09,8.527639e-09,-1.1370186e-08,-5.685093e-09,-1.1370186e-08,0.0,-2.8425464e-09,-2.8425464e-09,5.685093e-09,0
1.5634004e-08,5.685093e-09,1.1370186e-08,1.1370186e-08,-1.4212732e-08,1.4212732e-09,2.8425464e-09,-5.685093e-09,-4.2638195e-09,5.685093e-09,-1.1370186e-08,0.0,-1.1370186e-08,7.106366e-09,-2.8425464e-09,-5.685093e-09,-5.685093e-09,-2.8425464e-09,-5.685093e-09,2.8425464e-09,0
1.7055278e-08,-1.1370186e-08,1.4212732e-09,1.1370186e-08,1.4212732e-08,-5.685093e-09,-8.527639e-09,0.0,7.106366e-09,1.1370186e-08,0.0,5.685093e-09,0.0,-5.685093e-09,-5.685093e-09,-8.527639e-09,-1.0659549e-09,-1.4212732e-08,0.0,0.0,0
-1.1370186e-08,0.0,0.0,0.0,-8.527639e-09,-1.1370186e-08,0.0,1.1370186e-08,-5.685093e-09,-5.685093e-09,1.1370186e-08,-2.8425464e-09,0.0,0.0,-2.8425464e-09,-5.685093e-09,0.0,0.0,-1.1370186e-08,-1.1370186e-08,0
2.2740371e-08,-5.685093e-09,1.1370186e-08,0.0,-5.685093e-09,0.0,-1.1370186e-08,0.0,0.0,-2.2740371e-08,5.685093e-09,2.8425464e-09,5.685093e-09,1.1370186e-08,-8.527639e-09,-8.527639e-09,1.1370186e-08,2.2740371e-08,0.0,0.0,0
0.0,7.106366e-09,5.685093e-09,2.2740371e-08,4.2638195e-09,0.0,-1.1370186e-08,0.0,5.685093e-09,-2.8425464e-09,8.527639e-09,5.685093e-09,0.0,0.0,5.685093e-09,5.685093e-09,0.0,1.1370186e-08,-1.1370186e-08,-5.685093e-09,0
0.0,9.948913e-09,5.685093e-09,-1.1370186e-08,8.527639e-09,-5.685093e-09,-5.685093e-09,0.0,2.2740371e-08,8.527639e-09,4.2638195e-09,8.527639e-09,-5.685093e-09,2.2740371e-08,-8.527639e-09,4.2638195e-09,0.0,0.0,0.0,-5.685093e-09,0
0.0,-2.8425464e-09,5.685093e-09,-1.1370186e-08,0.0,5.685093e-09,0.0,0.0,5.685093e-09,0.0,5.685093e-09,5.685093e-09,0.0,0.0,5.685093e-09,3.553183e-10,0.0,0.0,2.2740371e-08,-1.7055278e-08,0
0.0,-4.2638195e-09,5.685093e-09,0.0,5.685093e-09,-5.685093e-09,-5.685093e-09,-1.1370186e-08,-5.685093e-09,1.1370186e-08,2.8425464e-09,-7.106366e-09,-5.685093e-09,0.0,2.8425464e-09,-8.527639e-09,-1.1370186e-08,0.0,0.0,0.0,0
0.0,-2.8425464e-09,-1.1370186e-08,-1.1370186e-08,-2.8425464e-09,1.1370186e-08,-5.685093e-09,1.7055278e-08,0.0,1.1370186e-08,-2.8425464e-09,2.8425464e-09,1.7055278e-08,1.1370186e-08,-2.8425464e-09,0.0,0.0,-2.2740371e-08,0.0,-5.685093e-09,0
1.1370186e-08,0.0,-5.685093e-09,1.1370186e-08,0.0,5.685093e-09,7.106366e-09,2.8425464e-09,0.0,-1.4212732e-08,-4.2638195e-09,0.0,0.0,-5.685093e-09,2.8425464e-09,-1.1370186e-08,-1.1370186e-08,-1.1370186e-08,0.0,-9.948913e-09,0
1.1370186e-08,-8.527639e-09,-7.106366e-09,-1.1370186e-08,-1.1370186e-08,2.8425464e-09,5.685093e-09,-1.4212732e-08,-2.8425464e-09,-5.685093e-09,-5.685093e-09,-1.1370186e-08,-1.1370186e-08,5.685093e-09,0.0,-5.685093e-09,5.685093e-09,-1.1370186e-08,-2.2740371e-08,-8.527639e-09,0
0.0,-1.1370186e-08,1.1370186e-08,0.0,-1.1370186e-08,7.817002e-09,0.0,-5.685093e-09,1.1370186e-08,-1.1370186e-08,0.0,0.0,0.0,1.1370186e-08,0.0,-2.2740371e-08,-5.685093e-09,2.2740371e-08,1.1370186e-08,-1.1370186e-08,0
1.1370186e-08,5.685093e-09,0.0,0.0,-5.685093e-09,5.685093e-09,0.0,-5.685093e-09,0.0,1.1370186e-08,2.2740371e-08,-1.1370186e-08,0.0,-2.8425464e-09,1.1370186e-08,0.0,0.0,0.0,2.8425464e-09,0.0,0
0.0,1.1370186e-08,0.0,1.1370186e-08,5.685093e-09,-5.685093e-09,-2.2740371e-08,-1.1370186e-08,0.0,1.1370186e-08,0.0,-5.685093e-09,0.0,-1.1370186e-08,0.0,5.685093e-09,0.0,1.1370186e-08,-8.527639e-09,-1.1370186e-08,0
-5.685093e-09,0.0,0.0,0.0,-5.685093e-09,-1.1370186e-08,0.0,-5.685093e-09,0.0,1.1370186e-08,1.1370186e-08,-5.685093e-09,0.0,0.0,0.0,5.685093e-09,-1.1370186e-08,8.527639e-09,5.685093e-09,0.0,0
-5.685093e-09,0.0,0.0,-5.685093e-09,-1.1370186e-08,1.1370186e-08,-1.1370186e-08,-5.685093e-09,0.0,0.0,2.8425464e-09,5.685093e-09,5.685093e-09,-8.527639e-09,1.1370186e-08,-5.685093e-09,1.1370186e-08,8.527639e-09,-1.1370186e-08,0.0,0
-2.8425464e-09,-5.685093e-09,-5.685093e-09,-5.685093e-09,0.0,8.527639e-09,0.0,0.0,0.0,0.0,-2.8425464e-09,5.685093e-09,-9.948913e-09,-1.1370186e-08,0.0,0.0,0.0,-1.1370186e-08,0.0,0.0,0
5.685093e-09,-5.685093e-09,5.685093e-09,5.685093e-09,0.0,5.685093e-09,-1.1370186e-08,0.0,0.0,5.685093e-09,5.685093e-09,-2.8425464e-09,5.685093e-09,0.0,-1.1370186e-08,0.0,2.2740371e-08,1.1370186e-08,0.0,-1.1370186e-08,0
0.0,-2.8425464e-09,-5.685093e-09,0.0,5.685093e-09,-2.8425464e-09,-4.2638195e-09,-1.1370186e-08,-1.1370186e-08,-1.4212732e-08,8.527639e-09,-1.4212732e-08,5.685093e-09,1.1370186e-08,-5.685093e-09,5.685093e-09,-1.1370186e-08,-5.685093e-09,1.1370186e-08,-1.1370186e-08,0
